id,original,surface,pronunciation,type,image,image_page,title,org_name,role_in_org,first_year,species,cv_name,description
634,ルーナピス,ルーナピス,ルーナピス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0635.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,新入り,2019,human,水瀬 紬梨,審問庁クラウドゥス幼馴染、天才少女
634,ルーナピス,ルーナピス,ルーナピス,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0635.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,新入り,2019,human,水瀬 紬梨,審問庁クラウドゥス幼馴染、天才少女
635,バルツェン,バルツェン,バルツェン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0636.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,幹部,2000,human,早風 英勇,重装パーツ担当の職人気質、がっしり体躯が目印
635,バルツェン,バルツェン,バルツェン,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0636.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,幹部,2000,human,早風 英勇,重装パーツ担当の職人気質、がっしり体躯が目印
636,ティリュン,ティリュン,ティリュン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0637.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,戦闘員,2005,elf,御影 悠朱,亜人種パーツ回収担当中性的で俊敏
636,ティリュン,ティリュン,ティリュン,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0637.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,戦闘員,2005,elf,御影 悠朱,亜人種パーツ回収担当中性的で俊敏
637,フォリート,フォリート,フォリート,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0638.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,戦闘員,2002,elf,石渡 友仁,髑髏団チビット宿敵整備士
637,フォリート,フォリート,フォリート,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0638.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,戦闘員,2002,elf,石渡 友仁,髑髏団チビット宿敵整備士
638,モーレン,モーレン,モーレン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0639.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,古株,1997,human,宇津木 紫乃,工作室の管理人、孫のような若手と親しい
638,モーレン,モーレン,モーレン,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0639.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,古株,1997,human,宇津木 紫乃,工作室の管理人、孫のような若手と親しい
639,ザントラ,ザントラ,ザントラ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0640.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,戦闘員,2000,human,草壁 航児,空技師志望の新人意欲と好奇心が旺盛
639,ザントラ,ザントラ,ザントラ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0640.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,戦闘員,2000,human,草壁 航児,空技師志望の新人意欲と好奇心が旺盛
640,クリムガン,クリムガン,クリムガン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0641.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,紅一点,2007,human,本村 志保莉,教皇軍カミルラ元同僚整備士
640,クリムガン,クリムガン,クリムガン,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0641.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,紅一点,2007,human,本村 志保莉,教皇軍カミルラ元同僚整備士
641,フィノート,フィノート,フィノート,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0642.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,新入り,2021,machine,日向 寛太,機械種族の少年見習い、分解魔
641,フィノート,フィノート,フィノート,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0642.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,新入り,2021,machine,日向 寛太,機械種族の少年見習い、分解魔
642,ギルク,ギルク,ギルク,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0643.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,古株,1997,elf,田首 豪児,整備工房の古株で頼れる親方的存在
642,ギルク,ギルク,ギルク,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0643.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,古株,1997,elf,田首 豪児,整備工房の古株で頼れる親方的存在
643,リフィナ,リフィナ,リフィナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0644.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,新入り,2017,human,朝尾 ひより,新入り整備士、整備工房最年少の発明好き
643,リフィナ,リフィナ,リフィナ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0644.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,エアベクター整備工房,新入り,2017,human,朝尾 ひより,新入り整備士、整備工房最年少の発明好き
644,ルイナミス,ルイナミス,ルイナミス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0645.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,頭目,2005,human,長都紫音,旧セレイア信徒派を束ねる猛き教皇
644,ルイナミス,ルイナミス,ルイナミス,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0645.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,頭目,2005,human,長都紫音,旧セレイア信徒派を束ねる猛き教皇
645,ディオセクタ,ディオセクタ,ディオセクタ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0646.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,参謀,2005,human,大河晶成,頭目を支える知略の司祭
645,ディオセクタ,ディオセクタ,ディオセクタ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0646.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,参謀,2005,human,大河晶成,頭目を支える知略の司祭
646,アリュゼール,アリュゼール,アリュゼール,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0647.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,古株,2005,human,阿南俊希,歴戦の魔道士で古株大司祭
646,アリュゼール,アリュゼール,アリュゼール,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0647.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,古株,2005,human,阿南俊希,歴戦の魔道士で古株大司祭
647,フェスタリム,フェスタリム,フェスタリム,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0648.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2007,human,日庭亜登,潮牙財団幹部、カシオペラ元同僚戦士
647,フェスタリム,フェスタリム,フェスタリム,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0648.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2007,human,日庭亜登,潮牙財団幹部、カシオペラ元同僚戦士
648,ゾエラード,ゾエラード,ゾエラード,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0649.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,戦闘員,2007,angel,斑目陸,挺身突撃を誇る若手戦闘員
648,ゾエラード,ゾエラード,ゾエラード,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0649.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,戦闘員,2007,angel,斑目陸,挺身突撃を誇る若手戦闘員
649,ユヴェリス,ユヴェリス,ユヴェリス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0650.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,紅一点,2010,human,喜良渚沙,祈りと癒しを担う紅一点
649,ユヴェリス,ユヴェリス,ユヴェリス,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0650.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,紅一点,2010,human,喜良渚沙,祈りと癒しを担う紅一点
650,ラグナディス,ラグナディス,ラグナディス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0651.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2010,human,志季雷斗,冷酷な粛清担当幹部
650,ラグナディス,ラグナディス,ラグナディス,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0651.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2010,human,志季雷斗,冷酷な粛清担当幹部
651,ティルネージュ,ティルネージュ,ティルネージュ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0652.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,新入り,2017,human,白嘉那波,飛び級で入団した天才少女
651,ティルネージュ,ティルネージュ,ティルネージュ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0652.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,新入り,2017,human,白嘉那波,飛び級で入団した天才少女
652,セアドルン,セアドルン,セアドルン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0653.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,戦闘員,2019,human,回江歩翔,聖唱で戦う最年少少年
652,セアドルン,セアドルン,セアドルン,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0653.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,戦闘員,2019,human,回江歩翔,聖唱で戦う最年少少年
653,ヴェランティオ,ヴェランティオ,ヴェランティオ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0654.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2021,human,雲原利茂,孤高の古参幹部
653,ヴェランティオ,ヴェランティオ,ヴェランティオ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0654.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2021,human,雲原利茂,孤高の古参幹部
654,ルティア教義,ルティア教義,るてぃあきょうぎ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0655.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2005,angel,新谷茉理,旧セレイア信徒派の魔術規律長老
654,ルティア教義,ルティア教義,るてぃあきょうぎ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0655.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,旧セレイア信徒派,幹部,2005,angel,新谷茉理,旧セレイア信徒派の魔術規律長老
655,アルケイダ・レイモス,アルケイダ,アルケイダ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0656.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,頭目,1997,elf,蒼名真士,星降り街地同盟の確かな支柱、老いた頭目
655,アルケイダ・レイモス,アルケイダ・レイモス,アルケイダ レイモス,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0656.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,頭目,1997,elf,蒼名真士,星降り街地同盟の確かな支柱、老いた頭目
655,アルケイダ・レイモス,レイモス,レイモス,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0656.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,頭目,1997,elf,蒼名真士,星降り街地同盟の確かな支柱、老いた頭目
655,アルケイダ・レイモス,アルケイダさん,アルケイダさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0656.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,頭目,1997,elf,蒼名真士,星降り街地同盟の確かな支柱、老いた頭目
656,ソラノ 案内人,ソラノ,ソラノ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0657.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,参謀,1997,human,湖原こはな,同盟政策も担う頼られ参謀的市民
656,ソラノ 案内人,ソラノ 案内人,そらのあんないにん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0657.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,参謀,1997,human,湖原こはな,同盟政策も担う頼られ参謀的市民
656,ソラノ 案内人,ソラノさん,ソラノさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0657.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,参謀,1997,human,湖原こはな,同盟政策も担う頼られ参謀的市民
657,ミト街坊ちゃん,ミト街坊ちゃん,みとがいぼっちゃん,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0658.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,新入り,2017,elf,具志友晴,星降り街の好奇心旺盛な新世代少年
657,ミト街坊ちゃん,ミト街坊ちゃん,みとがいぼっちゃん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0658.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,新入り,2017,elf,具志友晴,星降り街の好奇心旺盛な新世代少年
658,カゼバシ 灯守,カゼバシ,カゼバシ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0659.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,戦闘員,2000,human,山野あやえ,町の灯台守兼護衛を務める快活な娘
658,カゼバシ 灯守,カゼバシ 灯守,かぜばしともり,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0659.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,戦闘員,2000,human,山野あやえ,町の灯台守兼護衛を務める快活な娘
658,カゼバシ 灯守,カゼバシさん,カゼバシさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0659.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,戦闘員,2000,human,山野あやえ,町の灯台守兼護衛を務める快活な娘
659,ホシカゲ 職人翁,ホシカゲ,ホシカゲ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0660.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,古株,1997,human,佐和岬人,夜空下で長年鍛冶続ける古株職人
659,ホシカゲ 職人翁,ホシカゲ 職人翁,ほしかげしょくにんおう,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0660.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,古株,1997,human,佐和岬人,夜空下で長年鍛冶続ける古株職人
659,ホシカゲ 職人翁,ホシカゲさん,ホシカゲさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0660.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,古株,1997,human,佐和岬人,夜空下で長年鍛冶続ける古株職人
660,ライカ 郵便少女,ライカ,ライカ,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0661.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,紅一点,2002,human,三田こまつ,町中を駆ける元気郵便屋少女
660,ライカ 郵便少女,ライカ 郵便少女,らいかゆうびんしょうじょ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0661.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,紅一点,2002,human,三田こまつ,町中を駆ける元気郵便屋少女
660,ライカ 郵便少女,ライカちゃん,ライカちゃん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0661.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,紅一点,2002,human,三田こまつ,町中を駆ける元気郵便屋少女
661,サンリ通の婆,サンリ通の婆,さんりどおりのばあ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0662.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,古株,1997,human,手塚ふじこ,星降り商店街で評判の世話焼き婆
661,サンリ通の婆,サンリ通の婆,さんりどおりのばあ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0662.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,古株,1997,human,手塚ふじこ,星降り商店街で評判の世話焼き婆
662,リュウミナト 花売り,リュウミナト,リュウミナト,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0663.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,戦闘員,2000,elf,渡瀬みずほ,街角で笑顔絶やさぬ働き者若手
662,リュウミナト 花売り,リュウミナト 花売り,りゅうみなとはなうり,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0663.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,戦闘員,2000,elf,渡瀬みずほ,街角で笑顔絶やさぬ働き者若手
662,リュウミナト 花売り,リュウミナトさん,リュウミナトさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0663.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,戦闘員,2000,elf,渡瀬みずほ,街角で笑顔絶やさぬ働き者若手
663,エクリア 旋律士,エクリア,エクリア,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0664.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,幹部,2000,human,時瀬遥人,星降り通りで楽団率いる音楽家幹部
663,エクリア 旋律士,エクリア 旋律士,えくりあせんりつし,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0664.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,幹部,2000,human,時瀬遥人,星降り通りで楽団率いる音楽家幹部
663,エクリア 旋律士,エクリアさん,エクリアさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0664.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,幹部,2000,human,時瀬遥人,星降り通りで楽団率いる音楽家幹部
664,ナナメ坂 雑貨主,ナナメ坂,ななめざか,family,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0665.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,幹部,2002,human,多賀津謙,星降り街の名物雑貨屋の親父幹部
664,ナナメ坂 雑貨主,ナナメ坂 雑貨主,ななめざかざっかぬし,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0665.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,幹部,2002,human,多賀津謙,星降り街の名物雑貨屋の親父幹部
664,ナナメ坂 雑貨主,雑貨主,ざっかぬし,given,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0665.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,幹部,2002,human,多賀津謙,星降り街の名物雑貨屋の親父幹部
664,ナナメ坂 雑貨主,ナナメ坂さん,ななめざかさん,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0665.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,星降り街地同盟,幹部,2002,human,多賀津謙,星降り街の名物雑貨屋の親父幹部
665,ノルダム,ノルダム,ノルダム,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0666.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,潮灯り港親会,頭目,2000,human,相良海敬,潮灯り港親会の重鎮頭目
665,ノルダム,ノルダム,ノルダム,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0666.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,潮灯り港親会,頭目,2000,human,相良海敬,潮灯り港親会の重鎮頭目
666,モーラ,モーラ,モーラ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0667.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,潮灯り港親会,参謀,2000,beastfolk,大森ほのか,潮灯り港親会の切れ者参謀
666,モーラ,モーラ,モーラ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0667.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,潮灯り港親会,参謀,2000,beastfolk,大森ほのか,潮灯り港親会の切れ者参謀
667,カトルヴァン,カトルヴァン,カトルヴァン,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0668.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,潮灯り港親会,幹部,2002,human,葉山俊宙,現場重視の屈強な幹部
667,カトルヴァン,カトルヴァン,カトルヴァン,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0668.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,潮灯り港親会,幹部,2002,human,葉山俊宙,現場重視の屈強な幹部
668,スペルマリーナ,スペルマリーナ,スペルマリーナ,full,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0669.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,潮灯り港親会,紅一点,2002,beastfolk,越智るりあ,紅一点の天才技術者
668,スペルマリーナ,スペルマリーナ,スペルマリーナ,call,https://github.com/soramimic/soramimic-wordlists/releases/download/fictional-anime-character-v2/ac_0669.jpg,https://github.com/soramimic/soramimic-wordlists/releases/tag/fictional-anime-character-v2,蒼穹の螺旋航路,潮灯り港親会,紅一点,2002,beastfolk,越智るりあ,紅一点の天才技術者
